segment_key,time_slot,avg_speed,pct_below_20,pct_below_15,mean_slot,std_slot,free_flow,z,relative_drop,is_bottleneck_slot,severity_score
SEG_25_225_226_BA,1130,22.987677172090613,0.20035356511490865,0.011196228638774307,26.30835881818831,4.7123155703025175,33.48839629151796,-0.7046815088159553,0.31356291379312773,false,0.0628234476662719
SEG_25_225_226_BA,1200,23.12574617297926,0.19607843137254902,0.019013666072489603,26.30835881818831,4.7123155703025175,33.48839629151796,-0.6753819004113802,0.3094400229957677,false,0.06067451431289563
SEG_25_225_226_BA,1230,23.195820029865022,0.20703812316715542,0.01818181818181818,26.30835881818831,4.7123155703025175,33.48839629151796,-0.6605115344861066,0.30734754128133246,false,0.06363265810692689
SEG_25_225_226_BA,1300,22.958833227914802,0.21708601521357518,0.018724400234055003,26.30835881818831,4.7123155703025175,33.48839629151796,-0.7108024792275272,0.3144242253926658,false,0.06825710217710884
SEG_25_225_226_BA,1330,23.161100248922818,0.19081272084805653,0.011778563015312132,26.30835881818831,4.7123155703025175,33.48839629151796,-0.6678794156104123,0.30838431176863695,false,0.05884364959542896
SEG_25_225_226_BA,1400,23.029603471657637,0.20387779083431257,0.011750881316098707,26.30835881818831,4.7123155703025175,33.48839629151796,-0.6957843331193089,0.3123109488079414,false,0.06367326629633117
SEG_25_225_226_BA,1430,22.865970659691076,0.2048752176436448,0.019152640742890307,26.30835881818831,4.7123155703025175,33.48839629151796,-0.7305088352298619,0.31719720285672093,false,0.06498584597122604
SEG_25_225_226_BA,1500,22.799912514634478,0.219140625,0.018359375,26.30835881818831,4.7123155703025175,33.48839629151796,-0.7445270273630252,0.31916977104068406,false,0.06994306310696241
SEG_25_225_226_BA,1530,22.577020610754236,0.24173228346456693,0.018503937007874015,26.30835881818831,4.7123155703025175,33.48839629151796,-0.7918268952421904,0.3258255661387819,false,0.07876255811386303
SEG_25_225_226_BA,1600,22.348557506741596,0.2720283855706682,0.018332347723240685,26.30835881818831,4.7123155703025175,33.48839629151796,-0.8403090269254837,0.3326477233428432,false,0.09048962314471193
